ID,test_type,basin_valley,Depth (m),qc (MPa),fs (kPa),u2 (kPa),Vs (m/s),qt (MPa),Rf (%),γ (kN/m³),"σ,v (kPa)",u0 (kPa),"σ',v (kPa)",Qt (-),Qtn (-),Fr (%),Bq (-),U2 (-),SBT (-),SBTn (-),Mod. SBTn (-),n,Ic (-),Ic SBT (-),Ib (-)
288,CPT,Raab valley,3.65,4.4,47.9,0,0,4.39,1.1,19,69.35,35.81,33.54,128.88,85.17,1.12,0,0,5,6,7,0.63,1.99,2.22,57.67
288,CPT,Raab valley,3.66,4.42,49.1,0,0,4.42,1.11,19,69.54,35.9,33.64,129.41,85.65,1.13,0,0,5,6,7,0.63,2,2.23,57.38
288,CPT,Raab valley,3.67,4.45,50.4,0,0,4.46,1.12,19,69.73,36,33.73,130.04,86.18,1.14,0,0,5,6,7,0.63,2,2.22,57.21
288,CPT,Raab valley,3.68,4.5,50.3,0,0,4.49,1.12,19,69.92,36.1,33.82,130.71,86.64,1.14,0,0,5,6,7,0.63,1.99,2.22,57.32
288,CPT,Raab valley,3.69,4.53,50.2,0,0,4.54,1.12,19,70.11,36.2,33.91,131.68,87.31,1.14,0,0,5,6,7,0.62,1.99,2.22,57.4
288,CPT,Raab valley,3.7,4.58,52.2,0,0,4.57,1.13,19,70.3,36.3,34,132.38,87.84,1.15,0,0,5,6,7,0.62,1.99,2.22,57.34
288,CPT,Raab valley,3.71,4.61,52.3,0,0,4.61,1.12,19,70.49,36.4,34.09,133.11,88.33,1.14,0,0,5,6,7,0.62,1.99,2.21,57.54
288,CPT,Raab valley,3.72,4.64,51,0,0,4.63,1.1,19,70.68,36.49,34.19,133.24,88.3,1.12,0,0,5,6,7,0.62,1.98,2.21,58.23
288,CPT,Raab valley,3.73,4.63,49.6,0,0,4.63,1.08,19,70.87,36.59,34.28,133.14,88.16,1.1,0,0,5,6,7,0.62,1.98,2.2,58.81
288,CPT,Raab valley,3.74,4.63,49.9,0,0,4.63,1.07,19,71.06,36.69,34.37,132.74,87.92,1.09,0,0,5,6,7,0.62,1.98,2.2,59.11
288,CPT,Raab valley,3.75,4.63,49.4,0,0,4.62,1.07,19,71.25,36.79,34.46,132.04,87.6,1.09,0,0,5,6,7,0.62,1.98,2.2,59.05
288,CPT,Raab valley,3.76,4.6,49.2,0,0,4.6,1.08,19,71.44,36.89,34.55,130.94,87.13,1.1,0,0,5,6,7,0.62,1.98,2.21,58.57
288,CPT,Raab valley,3.77,4.56,50.7,0,0,4.54,1.11,19,71.63,36.98,34.65,128.92,86.21,1.12,0,0,5,6,7,0.63,1.99,2.21,57.67
288,CPT,Raab valley,3.78,4.46,50.6,0,0,4.49,1.13,19,71.82,37.08,34.74,127.33,85.51,1.14,0,0,5,6,7,0.63,2,2.22,56.91
288,CPT,Raab valley,3.79,4.47,50.5,0,0,4.47,1.13,19,72.01,37.18,34.83,126.24,84.97,1.15,0,0,5,6,7,0.63,2,2.23,56.71
288,CPT,Raab valley,3.8,4.48,50.2,0,0,4.47,1.12,19,72.2,37.28,34.92,125.91,84.81,1.14,0,0,5,6,7,0.63,2,2.22,56.83
288,CPT,Raab valley,3.81,4.46,49.9,0,0,4.45,1.12,19,72.39,37.38,35.01,125.15,84.42,1.14,0,0,5,6,7,0.63,2,2.22,56.79
288,CPT,Raab valley,3.82,4.42,49.8,0,0,4.45,1.12,19,72.58,37.47,35.11,124.74,84.23,1.14,0,0,5,6,7,0.63,2,2.22,56.86
288,CPT,Raab valley,3.83,4.47,49.6,0,0,4.43,1.12,19,72.77,37.57,35.2,123.72,83.71,1.14,0,0,5,6,7,0.63,2.01,2.23,56.67
288,CPT,Raab valley,3.84,4.39,49.4,0,0,4.41,1.12,19,72.96,37.67,35.29,122.9,83.28,1.14,0,0,5,6,7,0.63,2.01,2.23,56.65
288,CPT,Raab valley,3.85,4.37,48.9,0,0,4.38,1.12,19,73.15,37.77,35.38,121.71,82.65,1.14,0,0,5,6,7,0.63,2.01,2.23,56.48
288,CPT,Raab valley,3.86,4.38,48.7,0,0,4.38,1.12,19,73.34,37.87,35.47,121.39,82.51,1.13,0,0,5,6,7,0.63,2.01,2.23,56.53
288,CPT,Raab valley,3.87,4.39,49,0,0,4.39,1.12,19,73.53,37.96,35.57,121.27,82.53,1.14,0,0,5,6,7,0.63,2.01,2.23,56.48
288,CPT,Raab valley,3.88,4.39,49.4,0,0,4.4,1.12,19,73.72,38.06,35.66,121.45,82.73,1.14,0,0,5,6,7,0.63,2.01,2.23,56.44
288,CPT,Raab valley,3.89,4.43,49.7,0,0,4.43,1.12,19,73.91,38.16,35.75,121.88,83.08,1.14,0,0,5,6,7,0.63,2.01,2.23,56.47
288,CPT,Raab valley,3.9,4.47,50.1,0,0,4.48,1.12,19,74.1,38.26,35.84,123.04,83.85,1.14,0,0,5,6,7,0.63,2.01,2.22,56.62
288,CPT,Raab valley,3.91,4.55,51.3,0,0,4.55,1.13,19,74.29,38.36,35.93,124.48,84.81,1.14,0,0,5,6,7,0.63,2,2.22,56.77
288,CPT,Raab valley,3.92,4.62,52.1,0,0,4.62,1.11,19,74.48,38.46,36.02,126.3,85.87,1.13,0,0,5,6,7,0.63,2,2.21,57.41
288,CPT,Raab valley,3.93,4.7,50.8,0,0,4.71,1.08,19,74.67,38.55,36.12,128.29,86.9,1.1,0,0,5,6,7,0.62,1.98,2.2,58.61
288,CPT,Raab valley,3.94,4.8,49.6,0,0,4.8,1.04,19,74.86,38.65,36.21,130.38,87.95,1.06,0,0,5,6,7,0.62,1.97,2.18,59.97
288,CPT,Raab valley,3.95,4.88,49.9,0,0,4.92,1.01,19,75.05,38.75,36.3,133.42,89.58,1.03,0,0,5,6,7,0.61,1.96,2.16,61.38
288,CPT,Raab valley,3.96,5.07,50.1,0,0,5.03,1,19,75.24,38.85,36.39,136.08,91.09,1.01,0,0,5,6,7,0.61,1.95,2.15,62.32
288,CPT,Raab valley,3.97,5.13,50.4,0,0,5.14,0.98,19,75.43,38.95,36.48,138.84,92.69,1,0,0,5,6,7,0.6,1.94,2.14,63.16
288,CPT,Raab valley,3.98,5.22,51.3,0,0,5.22,0.98,19,75.62,39.04,36.58,140.53,93.77,1,0,0,5,6,7,0.6,1.93,2.14,63.43
288,CPT,Raab valley,3.99,5.29,52.2,0,0,5.31,0.99,19,75.81,39.14,36.67,142.81,95.25,1,0,0,5,6,7,0.6,1.93,2.13,63.57
288,CPT,Raab valley,4,5.42,54.1,0,0,5.42,0.98,19,76,39.24,36.76,145.28,96.73,1,0,0,5,6,7,0.6,1.92,2.12,64.18
288,CPT,Raab valley,4.01,5.54,53.2,0,0,5.49,0.98,19,76.19,39.34,36.85,147.01,97.81,0.99,0,0,5,6,7,0.6,1.92,2.12,64.51
288,CPT,Raab valley,4.02,5.52,54.1,0,0,5.6,0.92,19,76.38,39.44,36.94,149.47,98.78,0.93,0,0,5,6,7,0.59,1.9,2.09,67.05
288,CPT,Raab valley,4.03,5.73,47.4,0,0,5.67,0.84,19,76.57,39.53,37.04,151.01,98.88,0.85,0,0,6,6,7,0.58,1.87,2.07,70.82
288,CPT,Raab valley,4.04,5.75,40.6,0,0,5.75,0.78,19,76.76,39.63,37.13,152.71,99.4,0.8,0,0,6,6,7,0.57,1.85,2.05,73.39
288,CPT,Raab valley,4.05,5.75,47.3,0,0,5.75,0.82,19,76.95,39.73,37.22,152.55,99.82,0.83,0,0,6,6,7,0.58,1.86,2.06,71.7
288,CPT,Raab valley,4.06,5.76,54,0,0,5.76,0.88,19,77.14,39.83,37.31,152.31,100.45,0.9,0,0,5,6,7,0.58,1.88,2.07,68.99
288,CPT,Raab valley,4.07,5.77,51.6,0,0,5.78,1,19,77.33,39.93,37.4,152.52,101.78,1.01,0,0,5,6,7,0.59,1.91,2.1,64.72
288,CPT,Raab valley,4.08,5.82,67.1,0,0,5.81,1.08,19,77.52,40.02,37.5,152.77,102.8,1.09,0,0,5,6,7,0.6,1.93,2.12,61.86
288,CPT,Raab valley,4.09,5.83,69.1,0,0,5.83,1.16,19,77.71,40.12,37.59,153.11,103.86,1.18,0,0,5,6,7,0.61,1.94,2.14,59.17
288,CPT,Raab valley,4.1,5.85,67.3,0,0,5.94,1.13,19,77.9,40.22,37.68,155.61,105.18,1.15,0,0,5,6,7,0.6,1.93,2.13,60.39
288,CPT,Raab valley,4.11,6.14,65.5,0,0,6.13,1.08,19,78.09,40.32,37.77,160.1,107.46,1.09,0,0,5,6,7,0.6,1.91,2.1,62.7
288,CPT,Raab valley,4.12,6.38,65.3,0,0,6.38,1.02,19,78.28,40.42,37.86,166.31,110.72,1.04,0,0,5,6,7,0.59,1.89,2.08,65.34
288,CPT,Raab valley,4.13,6.6,65,0,0,6.49,1,19,78.47,40.52,37.95,168.99,112.15,1.01,0,0,5,6,7,0.58,1.88,2.06,66.59
288,CPT,Raab valley,4.14,6.5,64.3,0,0,6.42,1,19,78.66,40.61,38.05,166.54,110.77,1.01,0,0,5,6,7,0.58,1.88,2.07,66.47
288,CPT,Raab valley,4.15,6.15,62.4,0,0,6.26,1,19,78.85,40.71,38.14,162.12,108.33,1.02,0,0,5,6,7,0.59,1.89,2.08,65.69
288,CPT,Raab valley,4.16,6.14,61.9,0,0,6.15,1.01,19,79.04,40.81,38.23,158.89,106.58,1.02,0,0,5,6,7,0.59,1.9,2.08,65.1
288,CPT,Raab valley,4.17,6.17,62.2,0,0,6.17,1.01,19,79.23,40.91,38.32,158.98,106.69,1.02,0,0,5,6,7,0.59,1.89,2.08,65.26
288,CPT,Raab valley,4.18,6.21,62.3,0,0,6.24,1,19,79.42,41.01,38.41,160.34,107.51,1.01,0,0,5,6,7,0.59,1.89,2.08,65.78
288,CPT,Raab valley,4.19,6.34,62.2,0,0,6.31,0.99,19,79.61,41.1,38.51,161.69,108.3,1,0,0,5,6,7,0.59,1.88,2.07,66.39
288,CPT,Raab valley,4.2,6.37,62.1,0,0,6.36,0.95,19,79.8,41.2,38.6,162.63,108.59,0.96,0,0,6,6,7,0.58,1.87,2.06,67.97
288,CPT,Raab valley,4.21,6.36,56.9,0,0,6.38,0.95,19,79.99,41.3,38.69,162.74,108.74,0.96,0,0,6,6,7,0.58,1.87,2.06,68.07
288,CPT,Raab valley,4.22,6.4,62.4,0,0,6.4,0.95,19,80.18,41.4,38.78,162.85,108.96,0.97,0,0,6,6,7,0.58,1.87,2.06,67.86
288,CPT,Raab valley,4.23,6.43,63.8,0,0,6.47,0.99,19,80.37,41.5,38.87,164.35,110.3,1,0,0,5,6,7,0.58,1.88,2.06,66.76
288,CPT,Raab valley,4.24,6.58,65.3,0,0,6.54,0.96,19,80.56,41.59,38.97,165.84,110.98,0.97,0,0,6,6,7,0.58,1.87,2.05,68.13
288,CPT,Raab valley,4.25,6.62,58.8,0,0,6.65,0.9,19,80.75,41.69,39.06,168.12,111.84,0.91,0,0,6,6,7,0.57,1.85,2.03,70.78
288,CPT,Raab valley,4.26,6.74,55.8,0,0,6.78,0.82,19,80.94,41.79,39.15,171.2,112.83,0.83,0,0,6,6,7,0.56,1.82,2,74.95
288,CPT,Raab valley,4.27,6.99,52.7,0,0,7.08,0.74,19,81.13,41.89,39.24,178.48,116.09,0.75,0,0,6,6,7,0.55,1.78,1.96,80.56
288,CPT,Raab valley,4.28,7.52,48.1,0,0,7.43,0.69,19,81.32,41.99,39.33,186.77,120.27,0.7,0,0,6,6,7,0.53,1.75,1.92,84.81
288,CPT,Raab valley,4.29,7.77,52.4,0,0,7.76,0.68,19,81.51,42.08,39.43,194.83,124.8,0.68,0,0,6,6,7,0.53,1.73,1.9,86.89
288,CPT,Raab valley,4.3,8,56.7,0,0,7.97,0.7,19,81.7,42.18,39.52,199.65,128.02,0.7,0,0,6,6,7,0.53,1.73,1.9,86.2
288,CPT,Raab valley,4.31,8.15,57.5,0,0,8.13,0.7,19,81.89,42.28,39.61,203.18,130.29,0.71,0,0,6,6,7,0.53,1.73,1.9,86.22
288,CPT,Raab valley,4.32,8.25,57.6,0,0,8.18,0.7,19,82.08,42.38,39.7,204.09,130.93,0.71,0,0,6,6,7,0.53,1.73,1.89,86.45
288,CPT,Raab valley,4.33,8.16,57.6,0,0,8.24,0.69,19,82.27,42.48,39.79,205.11,131.41,0.7,0,0,6,6,7,0.52,1.72,1.88,87.61
288,CPT,Raab valley,4.34,8.33,55.1,0,0,8.33,0.66,19,82.46,42.58,39.88,206.66,131.98,0.67,0,0,6,6,7,0.52,1.71,1.87,89.76
288,CPT,Raab valley,4.35,8.49,52.5,0,0,8.47,0.63,19,82.65,42.67,39.98,209.78,133.39,0.64,0,0,6,6,7,0.51,1.69,1.85,92.36
288,CPT,Raab valley,4.36,8.59,53.2,0,0,8.65,0.62,19,82.84,42.77,40.07,213.72,135.45,0.62,0,0,6,6,7,0.51,1.68,1.84,94.32
288,CPT,Raab valley,4.37,8.86,54,0,0,8.89,0.6,19,83.03,42.87,40.16,219.35,138.51,0.61,0,0,6,6,7,0.5,1.67,1.82,96.33
288,CPT,Raab valley,4.38,9.23,53.4,0,0,9.18,0.58,19,83.22,42.97,40.25,225.99,141.98,0.59,0,0,6,6,7,0.5,1.65,1.81,99.11
288,CPT,Raab valley,4.39,9.45,52.8,0,0,9.48,0.56,19,83.41,43.07,40.34,232.84,145.47,0.56,0,0,6,6,7,0.49,1.63,1.78,102.37
288,CPT,Raab valley,4.4,9.75,52.4,0,0,9.63,0.54,19,83.6,43.16,40.44,235.99,147.08,0.55,0,0,6,6,7,0.49,1.62,1.77,104.19
288,CPT,Raab valley,4.41,9.68,52,0,0,9.7,0.54,19,83.79,43.26,40.53,237.24,147.81,0.54,0,0,6,6,7,0.48,1.61,1.77,104.96
288,CPT,Raab valley,4.42,9.67,52.4,0,0,9.69,0.53,19,83.98,43.36,40.62,236.37,147.36,0.54,0,0,6,6,7,0.48,1.61,1.77,105.44
288,CPT,Raab valley,4.43,9.71,50.5,0,0,9.71,0.52,19,84.17,43.46,40.71,236.44,147.27,0.52,0,0,6,6,7,0.48,1.61,1.76,106.83
405,CPT,Vienna basin,7.74,2.08,114.9,0,0,2.07,5.54,19,147.06,75.93,71.13,27.09,26.83,5.96,0,0,3,3,3,0.97,2.85,2.92,16.02
405,CPT,Vienna basin,7.75,2.08,116.1,0,0,2.08,5.6,19,147.25,76.03,71.22,27.13,26.88,6.03,0,0,3,3,3,0.97,2.86,2.92,15.89
405,CPT,Vienna basin,7.76,2.08,118.6,0,0,2.08,5.67,19,147.44,76.13,71.31,27.15,26.92,6.1,0,0,3,3,3,0.98,2.86,2.92,15.77
405,CPT,Vienna basin,7.77,2.09,119.6,0,0,2.12,5.63,19,147.63,76.22,71.41,27.66,27.4,6.05,0,0,3,3,3,0.97,2.85,2.92,15.85
405,CPT,Vienna basin,7.78,2.19,120.6,0,0,2.19,5.49,19,147.82,76.32,71.5,28.61,28.27,5.89,0,0,3,3,3,0.97,2.83,2.9,16.18
405,CPT,Vienna basin,7.79,2.29,121.2,0,0,2.33,5.19,19,148.01,76.42,71.59,30.51,30,5.55,0,0,3,3,3,0.95,2.8,2.86,16.92
405,CPT,Vienna basin,7.8,2.51,121.7,0,0,2.71,4.52,19,148.2,76.52,71.68,35.79,34.78,4.78,0,0,3,4,3,0.92,2.71,2.77,18.95
405,CPT,Vienna basin,7.81,3.34,125.2,0,0,3.12,4.15,19,148.39,76.62,71.77,41.38,39.84,4.36,0,0,4,4,3,0.89,2.64,2.7,20.45
405,CPT,Vienna basin,7.82,3.51,141.7,0,0,3.4,4.04,19,148.58,76.71,71.87,45.27,43.39,4.22,0,0,4,4,3,0.88,2.6,2.67,21.09
405,CPT,Vienna basin,7.83,3.36,145.2,0,0,3.4,4.24,19,148.77,76.81,71.96,45.19,43.41,4.44,0,0,4,4,3,0.88,2.62,2.68,20.34
405,CPT,Vienna basin,7.84,3.33,145.8,0,0,3.36,4.33,19,148.96,76.91,72.05,44.56,42.87,4.53,0,0,4,4,3,0.89,2.63,2.69,20
405,CPT,Vienna basin,7.85,3.39,145.6,0,0,3.33,4.38,19,149.15,77.01,72.14,44.07,42.44,4.58,0,0,4,4,3,0.89,2.63,2.7,19.83
405,CPT,Vienna basin,7.86,3.27,145.7,0,0,3.22,4.52,19,149.34,77.11,72.23,42.56,41.09,4.74,0,0,4,4,3,0.9,2.65,2.72,19.3
405,CPT,Vienna basin,7.87,3.02,145.8,0,0,3.04,4.8,19,149.53,77.2,72.33,39.95,38.77,5.05,0,0,3,4,3,0.91,2.69,2.75,18.35
405,CPT,Vienna basin,7.88,2.83,146.1,0,0,2.87,5.15,19,149.72,77.3,72.42,37.56,36.64,5.43,0,0,3,3,3,0.93,2.73,2.79,17.33
405,CPT,Vienna basin,7.89,2.76,151.5,0,0,2.77,5.41,19,149.91,77.4,72.51,36.16,35.4,5.72,0,0,3,3,3,0.94,2.76,2.82,16.65
405,CPT,Vienna basin,7.9,2.72,152.6,0,0,2.74,5.54,19,150.1,77.5,72.6,35.73,35.03,5.86,0,0,3,3,3,0.94,2.77,2.83,16.36
405,CPT,Vienna basin,7.91,2.75,152,0,0,2.72,5.58,19,150.29,77.6,72.69,35.4,34.73,5.91,0,0,3,3,3,0.94,2.77,2.83,16.26
405,CPT,Vienna basin,7.92,2.7,151.4,0,0,2.69,5.61,19,150.48,77.7,72.78,34.94,34.31,5.94,0,0,3,3,3,0.94,2.78,2.84,16.18
405,CPT,Vienna basin,7.93,2.63,150.1,0,0,2.66,5.65,19,150.67,77.79,72.88,34.41,33.82,5.99,0,0,3,3,3,0.95,2.79,2.85,16.07
405,CPT,Vienna basin,7.94,2.64,149.2,0,0,2.59,5.77,19,150.86,77.89,72.97,33.37,32.86,6.13,0,0,3,3,3,0.95,2.8,2.86,15.79
405,CPT,Vienna basin,7.95,2.48,148.6,0,0,2.48,5.99,19,151.05,77.99,73.06,31.85,31.47,6.38,0,0,3,3,3,0.96,2.83,2.88,15.32
405,CPT,Vienna basin,7.96,2.31,147.4,0,0,2.31,6.39,19,151.24,78.09,73.15,29.52,29.32,6.84,0,0,3,3,3,0.98,2.87,2.93,14.53
405,CPT,Vienna basin,7.97,2.14,147,0,0,2.18,6.5,19,151.43,78.19,73.24,27.67,27.57,6.99,0,0,3,3,3,0.99,2.89,2.95,14.3
405,CPT,Vienna basin,7.98,2.08,130.4,0,0,2.07,6.46,19,151.62,78.28,73.34,26.14,26.1,6.97,0,0,3,3,3,0.99,2.91,2.96,14.34
405,CPT,Vienna basin,7.99,1.98,123.3,0,0,2.01,6.15,19,151.81,78.38,73.43,25.35,25.29,6.65,0,0,3,3,3,0.99,2.91,2.96,14.82
405,CPT,Vienna basin,8,1.97,117.6,0,0,1.96,6.03,19,152,78.48,73.52,24.61,24.56,6.54,0,0,3,3,3,0.99,2.91,2.96,14.99
405,CPT,Vienna basin,8.01,1.93,113.9,0,0,1.94,5.91,19,152.19,78.58,73.61,24.33,24.28,6.41,0,0,3,3,3,0.99,2.91,2.96,15.19
405,CPT,Vienna basin,8.02,1.93,112.9,0,0,1.92,5.89,19,152.38,78.68,73.7,23.93,23.9,6.4,0,0,3,3,3,1,2.91,2.96,15.2
405,CPT,Vienna basin,8.03,1.89,111.9,0,0,1.89,5.92,19,152.57,78.77,73.8,23.56,23.55,6.44,0,0,3,3,3,1,2.92,2.97,15.13
405,CPT,Vienna basin,8.04,1.85,111.4,0,0,1.86,6,19,152.76,78.87,73.89,23.09,23.09,6.53,0,0,3,3,3,1,2.93,2.98,14.98
405,CPT,Vienna basin,8.05,1.83,111.1,0,0,1.83,6.03,19,152.95,78.97,73.98,22.67,22.67,6.58,0,0,3,3,3,1,2.94,2.98,14.9
405,CPT,Vienna basin,8.06,1.81,108.8,0,0,1.8,6.08,19,153.14,79.07,74.07,22.21,22.21,6.64,0,0,3,3,3,1,2.95,2.99,14.81
405,CPT,Vienna basin,8.07,1.76,108,0,0,1.77,6.09,19,153.33,79.17,74.16,21.85,21.85,6.67,0,0,3,3,3,1,2.95,3,14.76
405,CPT,Vienna basin,8.08,1.76,107.5,0,0,1.76,6.08,19,153.52,79.26,74.26,21.64,21.64,6.66,0,0,3,3,3,1,2.96,3,14.78
405,CPT,Vienna basin,8.09,1.76,105.4,0,0,1.76,6.01,19,153.71,79.36,74.35,21.56,21.56,6.59,0,0,3,3,3,1,2.95,3,14.88
405,CPT,Vienna basin,8.1,1.75,103.9,0,0,1.75,5.99,19,153.9,79.46,74.44,21.42,21.42,6.57,0,0,3,3,3,1,2.95,3,14.92
405,CPT,Vienna basin,8.11,1.73,104.7,0,0,1.73,6,19,154.09,79.56,74.53,21.19,21.19,6.59,0,0,3,3,3,1,2.96,3,14.88
405,CPT,Vienna basin,8.12,1.72,103.4,0,0,1.72,6.02,19,154.28,79.66,74.62,21.01,21.01,6.61,0,0,3,3,3,1,2.96,3,14.84
405,CPT,Vienna basin,8.13,1.72,102.9,0,0,1.71,5.99,19,154.47,79.76,74.71,20.87,20.87,6.59,0,0,3,3,3,1,2.96,3,14.88
405,CPT,Vienna basin,8.14,1.71,101.9,0,0,1.7,5.99,19,154.66,79.85,74.81,20.64,20.64,6.59,0,0,3,3,3,1,2.97,3.01,14.87
405,CPT,Vienna basin,8.15,1.67,100.5,0,0,1.68,6.01,19,154.85,79.95,74.9,20.4,20.4,6.62,0,0,3,3,3,1,2.97,3.01,14.82
405,CPT,Vienna basin,8.16,1.67,101.1,0,0,1.67,6.02,19,155.04,80.05,74.99,20.15,20.15,6.64,0,0,3,3,3,1,2.98,3.01,14.79
405,CPT,Vienna basin,8.17,1.66,99.5,0,0,1.66,6.03,19,155.23,80.15,75.08,20.02,20.02,6.65,0,0,3,3,3,1,2.98,3.02,14.78
405,CPT,Vienna basin,8.18,1.65,99.3,0,0,1.65,6,19,155.42,80.25,75.17,19.84,19.84,6.63,0,0,3,3,3,1,2.98,3.02,14.81
405,CPT,Vienna basin,8.19,1.63,97.9,0,0,1.64,6,19,155.61,80.34,75.27,19.67,19.67,6.63,0,0,3,3,3,1,2.98,3.02,14.8
405,CPT,Vienna basin,8.2,1.63,97.4,0,0,1.63,5.98,19,155.8,80.44,75.36,19.5,19.5,6.62,0,0,3,3,3,1,2.99,3.02,14.82
405,CPT,Vienna basin,8.21,1.62,96.4,0,0,1.62,5.94,19,155.99,80.54,75.45,19.42,19.42,6.57,0,0,3,3,3,1,2.99,3.02,14.89
405,CPT,Vienna basin,8.22,1.62,94.9,0,0,1.62,5.85,19,156.18,80.64,75.54,19.32,19.32,6.48,0,0,3,3,3,1,2.98,3.01,15.03
405,CPT,Vienna basin,8.23,1.61,92.3,0,0,1.61,5.73,19,156.37,80.74,75.63,19.25,19.25,6.34,0,0,3,3,3,1,2.98,3.01,15.23
405,CPT,Vienna basin,8.24,1.61,89.8,0,0,1.61,5.6,19,156.56,80.83,75.73,19.15,19.15,6.21,0,0,3,3,3,1,2.97,3,15.44
405,CPT,Vienna basin,8.25,1.6,87.8,0,0,1.61,5.46,19,156.75,80.93,75.82,19.1,19.1,6.05,0,0,3,3,3,1,2.97,3,15.68
405,CPT,Vienna basin,8.26,1.6,85.4,0,0,1.6,5.37,19,156.94,81.03,75.91,19.05,19.05,5.96,0,0,3,3,3,1,2.96,2.99,15.83
405,CPT,Vienna basin,8.27,1.6,85.2,0,0,1.6,5.29,19,157.13,81.13,76,18.98,18.98,5.87,0,0,3,3,3,1,2.96,2.99,15.98
405,CPT,Vienna basin,8.28,1.59,83.2,0,0,1.59,5.26,19,157.32,81.23,76.09,18.77,18.77,5.84,0,0,3,3,3,1,2.96,2.99,16.02
405,CPT,Vienna basin,8.29,1.56,81.9,0,0,1.55,5.28,19,157.51,81.32,76.19,18.34,18.34,5.87,0,0,3,3,3,1,2.97,3,15.95
405,CPT,Vienna basin,8.3,1.51,81,0,0,1.51,5.39,19,157.7,81.42,76.28,17.72,17.72,6.02,0,0,3,3,3,1,2.99,3.01,15.69
405,CPT,Vienna basin,8.31,1.46,81.1,0,0,1.46,5.51,19,157.89,81.52,76.37,17.03,17.03,6.18,0,0,3,3,3,1,3.01,3.03,15.42
405,CPT,Vienna basin,8.32,1.41,79.1,0,0,1.39,5.69,19,158.08,81.62,76.46,16.16,16.16,6.42,0,0,3,3,3,1,3.04,3.06,15.06
405,CPT,Vienna basin,8.33,1.31,77.7,0,0,1.33,5.87,19,158.27,81.72,76.55,15.29,15.29,6.66,0,0,3,3,3,1,3.07,3.08,14.71
405,CPT,Vienna basin,8.34,1.26,77.1,0,0,1.26,6.09,19,158.46,81.82,76.64,14.41,14.41,6.97,0,0,3,3,3,1,3.1,3.11,14.33
405,CPT,Vienna basin,8.35,1.22,76,0,0,1.24,6.16,19,158.65,81.91,76.74,14.05,14.05,7.07,0,0,3,3,3,1,3.11,3.12,14.21
405,CPT,Vienna basin,8.36,1.23,75.5,0,0,1.22,6.2,19,158.84,82.01,76.83,13.75,13.75,7.13,0,0,3,3,3,1,3.12,3.13,14.13
405,CPT,Vienna basin,8.37,1.2,74.5,0,0,1.2,6.2,19,159.03,82.11,76.92,13.59,13.59,7.14,0,0,3,3,3,1,3.12,3.13,14.12
405,CPT,Vienna basin,8.38,1.18,73.9,0,0,1.19,6.16,19,159.22,82.21,77.01,13.4,13.4,7.11,0,0,3,3,3,1,3.13,3.13,14.15
405,CPT,Vienna basin,8.39,1.19,71.9,0,0,1.19,6.03,19,159.41,82.31,77.1,13.43,13.43,6.96,0,0,3,3,3,1,3.12,3.12,14.33
405,CPT,Vienna basin,8.4,1.21,70.4,0,0,1.21,5.88,19,159.6,82.4,77.2,13.63,13.63,6.77,0,0,3,3,3,1,3.11,3.11,14.56
405,CPT,Vienna basin,8.41,1.23,71.4,0,0,1.23,5.75,19,159.79,82.5,77.29,13.88,13.88,6.61,0,0,3,3,3,1,3.1,3.1,14.76
405,CPT,Vienna basin,8.42,1.26,70.9,0,0,1.25,5.68,19,159.98,82.6,77.38,14.05,14.05,6.52,0,0,3,3,3,1,3.09,3.09,14.88
405,CPT,Vienna basin,8.43,1.25,70.4,0,0,1.26,5.54,19,160.17,82.7,77.47,14.21,14.21,6.35,0,0,3,3,3,1,3.08,3.08,15.11
405,CPT,Vienna basin,8.44,1.27,68.5,0,0,1.27,5.37,19,160.36,82.8,77.56,14.36,14.36,6.14,0,0,3,3,3,1,3.06,3.07,15.4
405,CPT,Vienna basin,8.45,1.3,66.2,0,0,1.3,5.09,19,160.55,82.89,77.66,14.71,14.71,5.81,0,0,3,3,3,1,3.04,3.05,15.9
405,CPT,Vienna basin,8.46,1.34,64.3,0,0,1.35,4.79,19,160.74,82.99,77.75,15.28,15.28,5.44,0,0,3,3,3,1,3.01,3.02,16.51
405,CPT,Vienna basin,8.47,1.41,63.5,0,0,1.39,4.57,19,160.93,83.09,77.84,15.85,15.85,5.16,0,0,3,3,3,1,2.98,2.99,17.02
405,CPT,Vienna basin,8.48,1.43,63.3,0,0,1.42,4.46,19,161.12,83.19,77.93,16.18,16.18,5.03,0,0,3,3,3,1,2.97,2.98,17.29
405,CPT,Vienna basin,8.49,1.42,63.5,0,0,1.4,4.54,19,161.31,83.29,78.02,15.85,15.85,5.13,0,0,3,3,3,1,2.98,2.99,17.08
405,CPT,Vienna basin,8.5,1.34,63.6,0,0,1.36,4.69,19,161.5,83.39,78.12,15.29,15.29,5.33,0,0,3,3,3,1,3,3.01,16.7
405,CPT,Vienna basin,8.51,1.31,63.8,0,0,1.32,4.85,19,161.69,83.48,78.21,14.8,14.8,5.53,0,0,3,3,3,1,3.02,3.03,16.34
405,CPT,Vienna basin,8.52,1.31,64.6,0,0,1.31,4.96,19,161.88,83.58,78.3,14.67,14.67,5.66,0,0,3,3,3,1,3.03,3.04,16.12
